list_cbsd_cata_azi_1,list_cbsd_cata_azi_2,list_cbsd_cata_azi_3,list_cbsd_cata_azi_4,list_cbsd_cata_azi_5,list_cbsd_cata_azi_6,list_cbsd_cata_azi_7,list_cbsd_cata_azi_8,list_cbsd_cata_azi_9
36.8747392484583,-76.1108434979043,3,1,26,NaN,NaN,NaN,5145
36.8994305993165,-76.0980580745398,6,1,26,NaN,NaN,NaN,5145
36.8836558704167,-76.1201058019086,3,1,26,NaN,NaN,NaN,5145
36.8749798854257,-76.1015743706479,3,1,26,NaN,NaN,NaN,5145
36.9003487036463,-76.1220298256788,3,1,26,NaN,NaN,NaN,5145
36.8915704409692,-76.1037025690854,3,1,26,NaN,NaN,NaN,5145
36.9050665158832,-76.1300061870715,3,1,26,NaN,NaN,NaN,5145
36.8837635864455,-76.1410954544464,3,1,26,NaN,NaN,NaN,5145
36.8806338709422,-76.1231117530132,6,1,26,NaN,NaN,NaN,5145
36.883391601487,-76.0986026412335,3,1,26,NaN,NaN,NaN,5145
36.8759713918379,-76.1403319159912,3,1,26,NaN,NaN,NaN,5145
36.8893730865879,-76.1307437834086,6,1,26,NaN,NaN,NaN,5145
38.9444216134605,-76.9127866485323,3,3,26,NaN,NaN,NaN,5137
38.9511494151851,-76.9157522455074,6,3,26,NaN,NaN,NaN,5137
38.9451125360492,-76.9174503579541,3,3,26,NaN,NaN,NaN,5137
38.381439113449,-76.7749425846527,3,1,26,NaN,NaN,NaN,5135
38.3443503000338,-76.7290913084254,3,1,26,NaN,NaN,NaN,5135
38.3687943241508,-76.7722323079746,3,1,26,NaN,NaN,NaN,5135
38.3368817967212,-76.7291659880535,3,1,26,NaN,NaN,NaN,5135
38.4311077918711,-76.7207309366306,3,1,26,NaN,NaN,NaN,5135
38.3230970989112,-76.7350356280431,3,1,26,NaN,NaN,NaN,5135
38.3921240739501,-76.7491618299262,3,1,26,NaN,NaN,NaN,5135
38.3289125303446,-76.7112078795797,3,1,26,NaN,NaN,NaN,5135
38.3553987629468,-76.7208328520323,3,1,26,NaN,NaN,NaN,5135
38.3338412552294,-76.6979795034823,3,1,26,NaN,NaN,NaN,5135
38.3789151207304,-76.7487441435642,3,1,26,NaN,NaN,NaN,5135
38.396181119685,-76.7487507666093,3,1,26,NaN,NaN,NaN,5135
38.4205981840916,-76.7380300894413,3,1,26,NaN,NaN,NaN,5135
38.3726581350983,-76.7095371959724,3,1,26,NaN,NaN,NaN,5135
39.4703108291762,-74.9793424115628,3,1,26,NaN,NaN,NaN,5135
39.47258812595,-74.9557283970292,3,1,26,NaN,NaN,NaN,5135
39.5021103728153,-74.9653268466675,3,1,26,NaN,NaN,NaN,5135
39.4461579495101,-74.9549388963776,3,1,26,NaN,NaN,NaN,5135
39.4774317805123,-74.9654741725751,3,1,26,NaN,NaN,NaN,5135
39.480868938786,-74.9850825118173,3,1,26,NaN,NaN,NaN,5135
39.5004018392466,-74.9992664529782,3,1,26,NaN,NaN,NaN,5135
39.4541942435758,-74.9704929341378,3,1,26,NaN,NaN,NaN,5135
39.4861331454274,-74.9811333102593,3,1,26,NaN,NaN,NaN,5135
39.4600506503626,-74.9629967931956,3,1,26,NaN,NaN,NaN,5135
39.4610681378436,-74.9961984184464,6,1,26,NaN,NaN,NaN,5135
39.4405899732572,-74.9455618116311,6,1,26,NaN,NaN,NaN,5135
39.4584570718755,-74.9560299651265,3,1,26,NaN,NaN,NaN,5135
39.45817669201,-74.9855066161994,6,1,26,NaN,NaN,NaN,5135
38.7595162933592,-77.0737620229224,3,1,26,NaN,NaN,NaN,5135
38.7622956255941,-77.078939062296,3,1,26,NaN,NaN,NaN,5135
38.7574545998576,-77.0754364136144,3,1,26,NaN,NaN,NaN,5135
38.762687949065,-77.0790712299295,3,1,26,NaN,NaN,NaN,5135
38.7511454352217,-77.0820155666125,3,1,26,NaN,NaN,NaN,5135
38.7551815572916,-77.0707882312633,3,1,26,NaN,NaN,NaN,5135
38.758580115243,-77.0735946606217,3,1,26,NaN,NaN,NaN,5135
38.7556004201886,-77.0795429711666,6,1,26,NaN,NaN,NaN,5135
38.7503816497341,-77.0811401333823,3,1,26,NaN,NaN,NaN,5135
38.7624353265419,-77.0740762116774,3,1,26,NaN,NaN,NaN,5135
38.7656581085674,-77.0715685637247,3,1,26,NaN,NaN,NaN,5135
38.7522590331622,-77.0743327875576,6,1,26,NaN,NaN,NaN,5135
38.7634192901301,-77.0782751186169,3,1,26,NaN,NaN,NaN,5135
38.7567872167092,-77.0775301926009,3,1,26,NaN,NaN,NaN,5135
35.5457835673114,-77.166199431369,3,1,26,NaN,NaN,NaN,5134
35.4924042230049,-77.2315354675944,6,1,26,NaN,NaN,NaN,5134
35.4850988142275,-77.1569974964415,3,1,26,NaN,NaN,NaN,5134
35.5641905484451,-77.174070306271,6,1,26,NaN,NaN,NaN,5134
35.479173829343,-77.2930301814828,3,1,26,NaN,NaN,NaN,5134
35.5744501732594,-77.121651307457,3,1,26,NaN,NaN,NaN,5134
35.4887405081435,-77.2251524192031,6,1,26,NaN,NaN,NaN,5134
35.4763988965549,-77.1076021466923,3,1,26,NaN,NaN,NaN,5134
35.5402707689136,-77.2768442810704,3,1,26,NaN,NaN,NaN,5134
35.5667031073645,-77.2794551623858,6,1,26,NaN,NaN,NaN,5134
35.5355254405116,-77.2216001316943,3,1,26,NaN,NaN,NaN,5134
35.4428734188366,-77.2789153098805,3,1,26,NaN,NaN,NaN,5134
35.4695889712949,-77.1014112350278,6,1,26,NaN,NaN,NaN,5134
35.4810279773916,-77.1642417706329,3,1,26,NaN,NaN,NaN,5134
38.8078382250332,-77.1413323003541,3,1,26,NaN,NaN,NaN,5130
38.8139579373933,-77.1545724271434,3,1,26,NaN,NaN,NaN,5130
38.8119897627532,-77.1417526662284,3,1,26,NaN,NaN,NaN,5130
38.8156992780325,-77.1569646898192,3,1,26,NaN,NaN,NaN,5130
38.8118271142538,-77.1488984314472,3,1,26,NaN,NaN,NaN,5130
38.8070559522817,-77.1529204090125,3,1,26,NaN,NaN,NaN,5130
38.8207640108962,-77.1593077856446,3,1,26,NaN,NaN,NaN,5130
38.8077934374494,-77.1438216052116,6,1,26,NaN,NaN,NaN,5130
38.8192081540742,-77.1489278390454,3,1,26,NaN,NaN,NaN,5130
38.8116538960805,-77.1420951070813,3,1,26,NaN,NaN,NaN,5130
38.8194482969774,-77.1587385938645,6,1,26,NaN,NaN,NaN,5130
38.8112989496414,-77.1492033956782,3,1,26,NaN,NaN,NaN,5130
38.8069953650275,-77.1589983018824,3,1,26,NaN,NaN,NaN,5130
38.8164724718612,-77.1552052565676,3,1,26,NaN,NaN,NaN,5130
39.7263464324796,-74.9973770950207,3,1,26,NaN,NaN,NaN,5126
39.7219474123022,-75.0102372924586,3,1,26,NaN,NaN,NaN,5126
39.7165076187958,-75.0190490331653,3,1,26,NaN,NaN,NaN,5126
39.6976099280752,-75.0007993974111,3,1,26,NaN,NaN,NaN,5126
39.6915841286672,-74.9953507630753,3,1,26,NaN,NaN,NaN,5126
39.6918612386609,-75.0094707939095,3,1,26,NaN,NaN,NaN,5126
39.7218778191376,-75.0020764058317,3,1,26,NaN,NaN,NaN,5126
39.696745149776,-75.0183175912978,3,1,26,NaN,NaN,NaN,5126
39.6902905201742,-75.012385466048,3,1,26,NaN,NaN,NaN,5126
39.7114539776866,-75.0038624040789,3,1,26,NaN,NaN,NaN,5126
39.7170071715672,-75.001522515231,6,1,26,NaN,NaN,NaN,5126
39.7227975043369,-74.9942359069819,3,1,26,NaN,NaN,NaN,5126
39.7066870024751,-75.0187856960142,3,1,26,NaN,NaN,NaN,5126
39.7156504886189,-74.9940508173588,3,1,26,NaN,NaN,NaN,5126
36.8129686536546,-76.1841520654668,3,2,26,NaN,NaN,NaN,5126
36.82174483777,-76.1689135614132,3,2,26,NaN,NaN,NaN,5126
36.8168170053943,-76.1723501813844,3,2,26,NaN,NaN,NaN,5126
36.818725591698,-76.1879717366567,10,2,26,NaN,NaN,NaN,5126
39.3355836089479,-76.5494777062546,3,2,26,NaN,NaN,NaN,5116
39.3288674708292,-76.5458375659008,7,2,26,NaN,NaN,NaN,5116
39.3278875000159,-76.5434632663715,3,2,26,NaN,NaN,NaN,5116
39.3265807243195,-76.5415138288408,3,2,26,NaN,NaN,NaN,5116
37.5436949211828,-77.4109624720482,11,2,26,NaN,NaN,NaN,5115
37.5416935206945,-77.4198434795879,8,2,26,NaN,NaN,NaN,5115
37.5520670300385,-77.4294633586205,3,2,26,NaN,NaN,NaN,5115
37.5446962225609,-77.4281799141449,3,2,26,NaN,NaN,NaN,5115
38.9021789564625,-76.7268760600513,11,2,26,NaN,NaN,NaN,5111
38.9030441240597,-76.7247670309719,9,2,26,NaN,NaN,NaN,5111
38.9080824546478,-76.7235104394914,6,2,26,NaN,NaN,NaN,5111
38.9071925537443,-76.7275115693095,3,2,26,NaN,NaN,NaN,5111
38.6335249766544,-77.3129430374369,10,3,26,NaN,NaN,NaN,5108
38.6551255695656,-77.2821376496096,3,3,26,NaN,NaN,NaN,5108
38.6488035193627,-77.3062362965518,13,3,26,NaN,NaN,NaN,5108
38.8636226859848,-76.9095775302727,3,1,26,NaN,NaN,NaN,5101
38.8786339393826,-76.8959448358935,6,1,26,NaN,NaN,NaN,5101
38.8754226664062,-76.8981221926256,3,1,26,NaN,NaN,NaN,5101
38.8743962189855,-76.9123238725516,3,1,26,NaN,NaN,NaN,5101
38.8802021144011,-76.9202337827983,6,1,26,NaN,NaN,NaN,5101
38.8794279926653,-76.9050072809964,6,1,26,NaN,NaN,NaN,5101
38.8644573026527,-76.8935249318823,6,1,26,NaN,NaN,NaN,5101
38.8821170657625,-76.9062230693028,3,1,26,NaN,NaN,NaN,5101
38.8638417130709,-76.903845142908,6,1,26,NaN,NaN,NaN,5101
38.8635496568728,-76.9123812142175,3,1,26,NaN,NaN,NaN,5101
38.8755286054703,-76.906924112023,3,1,26,NaN,NaN,NaN,5101
38.880545728378,-76.9113394159504,3,1,26,NaN,NaN,NaN,5101
38.8750413672195,-76.8936496911706,3,1,26,NaN,NaN,NaN,5101
38.869952851516,-76.9078883706014,3,1,26,NaN,NaN,NaN,5101
38.5521187755536,-75.3406296039246,3,1,26,NaN,NaN,NaN,5092
38.5256869892915,-75.3390988279592,3,1,26,NaN,NaN,NaN,5092
38.5174213118694,-75.1797682348021,3,1,26,NaN,NaN,NaN,5092
38.5208718269585,-75.2486874701161,6,1,26,NaN,NaN,NaN,5092
38.5197502326168,-75.1738945414609,3,1,26,NaN,NaN,NaN,5092
38.5096426938487,-75.3002213630897,3,1,26,NaN,NaN,NaN,5092
38.5462451107497,-75.3490646011631,3,1,26,NaN,NaN,NaN,5092
38.5232078497273,-75.34774752923,3,1,26,NaN,NaN,NaN,5092
38.5885382455482,-75.3120404378475,3,1,26,NaN,NaN,NaN,5092
38.5529615669424,-75.2564554860264,3,1,26,NaN,NaN,NaN,5092
38.4953623134599,-75.2180442478389,3,1,26,NaN,NaN,NaN,5092
38.5227816210146,-75.3195594172324,3,1,26,NaN,NaN,NaN,5092
38.5127631279047,-75.2774151948121,6,1,26,NaN,NaN,NaN,5092
38.5673650054866,-75.1903320861377,3,1,26,NaN,NaN,NaN,5092
38.9793514275518,-77.0782473949205,3,1,26,NaN,NaN,NaN,5090
38.9827539391728,-77.0620335115974,3,1,26,NaN,NaN,NaN,5090
38.9936834125017,-77.0746785511121,6,1,26,NaN,NaN,NaN,5090
38.9860599991431,-77.0606822548414,3,1,26,NaN,NaN,NaN,5090
38.9867901316307,-77.0657173481943,6,1,26,NaN,NaN,NaN,5090
39.0102790260975,-77.0726052819917,3,1,26,NaN,NaN,NaN,5090
38.9886049830344,-77.0629419796048,3,1,26,NaN,NaN,NaN,5090
39.0058878536625,-77.0651184774176,3,1,26,NaN,NaN,NaN,5090
38.9886937132622,-77.0671269858159,3,1,26,NaN,NaN,NaN,5090
39.0018824905521,-77.0645993634165,6,1,26,NaN,NaN,NaN,5090
38.9830731847266,-77.0623417054268,3,1,26,NaN,NaN,NaN,5090
39.0006402723219,-77.0601263564383,3,1,26,NaN,NaN,NaN,5090
38.9967311413863,-77.0741906762326,3,1,26,NaN,NaN,NaN,5090
39.002107538069,-77.0744364797711,3,1,26,NaN,NaN,NaN,5090
39.3832900488189,-75.297975530763,3,1,26,NaN,NaN,NaN,5087
39.4669998518898,-75.3098398898995,3,1,26,NaN,NaN,NaN,5087
39.3849902599777,-75.2333700900117,3,1,26,NaN,NaN,NaN,5087
39.4182737780087,-75.2430984825457,6,1,26,NaN,NaN,NaN,5087
39.520802111254,-75.2647315128871,6,1,26,NaN,NaN,NaN,5087
39.4847107270498,-75.2838853321628,3,1,26,NaN,NaN,NaN,5087
39.481888809666,-75.2899431214701,3,1,26,NaN,NaN,NaN,5087
39.4304350753667,-75.2651789083738,3,1,26,NaN,NaN,NaN,5087
39.4680998110356,-75.2750634977923,3,1,26,NaN,NaN,NaN,5087
39.503417766572,-75.3141904044239,3,1,26,NaN,NaN,NaN,5087
39.4968659041542,-75.248400858534,6,1,26,NaN,NaN,NaN,5087
39.4924510838698,-75.2272720170725,3,1,26,NaN,NaN,NaN,5087
39.4579811741583,-75.2652819132092,3,1,26,NaN,NaN,NaN,5087
39.4915515966115,-75.2910067293065,3,1,26,NaN,NaN,NaN,5087
37.2988909285688,-77.4947805380507,3,1,26,NaN,NaN,NaN,5084
37.3500902214263,-77.4941438681094,3,1,26,NaN,NaN,NaN,5084
37.3708055392105,-77.4369800704321,3,1,26,NaN,NaN,NaN,5084
37.3178910251666,-77.5342340953842,3,1,26,NaN,NaN,NaN,5084
37.3120811199171,-77.4446631694561,3,1,26,NaN,NaN,NaN,5084
37.3127488474525,-77.4592578037044,3,1,26,NaN,NaN,NaN,5084
37.3497839649061,-77.4581747532582,3,1,26,NaN,NaN,NaN,5084
37.3437771531726,-77.4414036349507,6,1,26,NaN,NaN,NaN,5084
37.3287744559906,-77.4985060576441,3,1,26,NaN,NaN,NaN,5084
37.3118769921874,-77.4340978612308,3,1,26,NaN,NaN,NaN,5084
37.2933408777366,-77.5413957057729,6,1,26,NaN,NaN,NaN,5084
37.3200667123577,-77.4595612333351,3,1,26,NaN,NaN,NaN,5084
37.3568804550471,-77.4741616104717,3,1,26,NaN,NaN,NaN,5084
37.3667427206894,-77.4368416614723,3,1,26,NaN,NaN,NaN,5084
37.292272216989,-77.3766305388387,6,1,26,NaN,NaN,NaN,5083
37.2868488511199,-77.3336565751469,3,1,26,NaN,NaN,NaN,5083
37.2973823219176,-77.341811173162,3,1,26,NaN,NaN,NaN,5083
37.3016659642946,-77.3535821060196,3,1,26,NaN,NaN,NaN,5083
37.2477899533535,-77.3373187229276,6,1,26,NaN,NaN,NaN,5083
37.2459447605407,-77.3361676415307,3,1,26,NaN,NaN,NaN,5083
37.2843744819188,-77.3376140506679,3,1,26,NaN,NaN,NaN,5083
37.2881426447101,-77.3705604838513,3,1,26,NaN,NaN,NaN,5083
37.2499061335254,-77.3574392841834,3,1,26,NaN,NaN,NaN,5083
37.2622533744359,-77.3580937511826,6,1,26,NaN,NaN,NaN,5083
37.2468137170105,-77.3744496340314,3,1,26,NaN,NaN,NaN,5083
37.2531558073443,-77.3512390031319,3,1,26,NaN,NaN,NaN,5083
37.2948520692073,-77.3481275264661,3,1,26,NaN,NaN,NaN,5083
37.2622669559348,-77.3472379211982,3,1,26,NaN,NaN,NaN,5083
38.6868456381175,-77.3251768151869,7,2,26,NaN,NaN,NaN,5080
38.6865348628615,-77.3155431844394,3,2,26,NaN,NaN,NaN,5080
38.6832210679006,-77.3153577169579,3,2,26,NaN,NaN,NaN,5080
38.6834316187428,-77.3213039253775,3,2,26,NaN,NaN,NaN,5080
36.7161575192386,-76.1948109275806,6,1,26,NaN,NaN,NaN,5079
36.7113634977497,-76.1906027956609,3,1,26,NaN,NaN,NaN,5079
36.7219804724451,-76.1890117557162,3,1,26,NaN,NaN,NaN,5079
36.7218037931248,-76.2388547301643,3,1,26,NaN,NaN,NaN,5079
36.7111542535536,-76.1989638134431,3,1,26,NaN,NaN,NaN,5079
36.721568197619,-76.2151412826855,3,1,26,NaN,NaN,NaN,5079
36.722988541747,-76.2023504123162,3,1,26,NaN,NaN,NaN,5079
36.6998572557765,-76.2332113239806,3,1,26,NaN,NaN,NaN,5079
36.7017136318,-76.1992367531288,6,1,26,NaN,NaN,NaN,5079
36.7013635041933,-76.1848854113965,3,1,26,NaN,NaN,NaN,5079
36.7137635854767,-76.2263855211807,3,1,26,NaN,NaN,NaN,5079
36.7069096705855,-76.2078957926143,6,1,26,NaN,NaN,NaN,5079
36.7201060243073,-76.1881584866781,3,1,26,NaN,NaN,NaN,5079
36.7149858048411,-76.2321775507257,3,1,26,NaN,NaN,NaN,5079
37.5027765560187,-77.6679242023736,6,1,26,NaN,NaN,NaN,5077
37.5048128076139,-77.6839917461924,3,1,26,NaN,NaN,NaN,5077
37.4938848543277,-77.6821353000063,6,1,26,NaN,NaN,NaN,5077
37.4720664227376,-77.6558984106924,3,1,26,NaN,NaN,NaN,5077
37.4780940342406,-77.6763514797131,3,1,26,NaN,NaN,NaN,5077
37.4724682163634,-77.7166550950252,3,1,26,NaN,NaN,NaN,5077
37.5044068769392,-77.6621862703364,6,1,26,NaN,NaN,NaN,5077
37.4804176671203,-77.6798731903404,3,1,26,NaN,NaN,NaN,5077
37.4916968384821,-77.6699747236717,3,1,26,NaN,NaN,NaN,5077
37.46749214164,-77.7147366523469,6,1,26,NaN,NaN,NaN,5077
37.4840073355847,-77.6828288740597,3,1,26,NaN,NaN,NaN,5077
37.4853264082408,-77.6945646644275,3,1,26,NaN,NaN,NaN,5077
37.4848929354586,-77.7115271123036,3,1,26,NaN,NaN,NaN,5077
37.4789659533993,-77.669973927379,3,1,26,NaN,NaN,NaN,5077
39.5810652507655,-75.8905284735442,6,1,26,NaN,NaN,NaN,5076
39.5620655890281,-75.8872647587559,3,1,26,NaN,NaN,NaN,5076
39.5592859273256,-75.8798239291562,3,1,26,NaN,NaN,NaN,5076
39.5758015401896,-75.8951921207871,3,1,26,NaN,NaN,NaN,5076
39.5734232124556,-75.9273852840774,3,1,26,NaN,NaN,NaN,5076
39.5843244185423,-75.8614430862154,6,1,26,NaN,NaN,NaN,5076
39.6082273179954,-75.872737055702,6,1,26,NaN,NaN,NaN,5076
39.5811736176521,-75.9104752573025,3,1,26,NaN,NaN,NaN,5076
39.5742997864211,-75.9075574541093,3,1,26,NaN,NaN,NaN,5076
39.6040451169863,-75.8806843715245,3,1,26,NaN,NaN,NaN,5076
39.5753173005218,-75.9209277780003,3,1,26,NaN,NaN,NaN,5076
39.6077988881101,-75.8671760065121,3,1,26,NaN,NaN,NaN,5076
39.6050145632524,-75.919409481239,3,1,26,NaN,NaN,NaN,5076
39.5930285024342,-75.9532758799231,3,1,26,NaN,NaN,NaN,5076
37.3522075146404,-77.456838749594,3,1,26,NaN,NaN,NaN,5075
37.363456829482,-77.476556227463,3,1,26,NaN,NaN,NaN,5075
37.3685790163159,-77.4581453412352,3,1,26,NaN,NaN,NaN,5075
37.3534432089207,-77.4672062375108,3,1,26,NaN,NaN,NaN,5075
37.3766873060011,-77.4764138371018,3,1,26,NaN,NaN,NaN,5075
37.3554788971598,-77.4923240822439,6,1,26,NaN,NaN,NaN,5075
37.3578609479007,-77.4685579053087,3,1,26,NaN,NaN,NaN,5075
37.3729264516355,-77.4610414775499,3,1,26,NaN,NaN,NaN,5075
37.366235995307,-77.4580521542149,3,1,26,NaN,NaN,NaN,5075
37.366168408372,-77.4897446831699,3,1,26,NaN,NaN,NaN,5075
37.3700144608828,-77.4762834667616,6,1,26,NaN,NaN,NaN,5075
37.3751071089364,-77.4848682788979,3,1,26,NaN,NaN,NaN,5075
37.3572560982136,-77.4725969093367,3,1,26,NaN,NaN,NaN,5075
37.3695155217727,-77.4799133111432,6,1,26,NaN,NaN,NaN,5075
39.256391636113,-76.6857754444076,3,2,26,NaN,NaN,NaN,5074
39.2638997367605,-76.6867534897134,9,2,26,NaN,NaN,NaN,5074
39.2591904613503,-76.7039829589496,3,2,26,NaN,NaN,NaN,5074
39.2607026938249,-76.7031951372881,7,2,26,NaN,NaN,NaN,5074
38.9521156277064,-76.8868526176867,8,2,26,NaN,NaN,NaN,5074
38.9536396276,-76.8860143046632,3,2,26,NaN,NaN,NaN,5074
38.9629638767362,-76.876769426528,3,2,26,NaN,NaN,NaN,5074
38.9614236749242,-76.8863522788304,3,2,26,NaN,NaN,NaN,5074
39.2929573952571,-76.706450947538,3,1,26,NaN,NaN,NaN,5073
39.2817689988299,-76.7101259879167,3,1,26,NaN,NaN,NaN,5073
39.2918565694936,-76.708639522843,3,1,26,NaN,NaN,NaN,5073
39.2843872735279,-76.7088448939741,3,1,26,NaN,NaN,NaN,5073
39.2920803632042,-76.698359792632,3,1,26,NaN,NaN,NaN,5073
39.2906151149796,-76.7099587818989,3,1,26,NaN,NaN,NaN,5073
39.2802522978069,-76.701435909549,6,1,26,NaN,NaN,NaN,5073
39.2866014527689,-76.6959722404172,3,1,26,NaN,NaN,NaN,5073
39.2881067142358,-76.7094477561634,3,1,26,NaN,NaN,NaN,5073
39.2840457013794,-76.7068200106589,3,1,26,NaN,NaN,NaN,5073
39.2779629896418,-76.7075375386685,3,1,26,NaN,NaN,NaN,5073
39.2828246016039,-76.6997024770506,3,1,26,NaN,NaN,NaN,5073
39.2906166338057,-76.7107171383787,3,1,26,NaN,NaN,NaN,5073
39.2788421026039,-76.6970166167285,6,1,26,NaN,NaN,NaN,5073
39.2952737001417,-76.6173610451095,55,4,26,NaN,NaN,NaN,5072
39.3074384124991,-76.6202369301752,9,4,26,NaN,NaN,NaN,5072
39.2953027029498,-76.6185627123844,8,4,26,NaN,NaN,NaN,5072
38.9597375771181,-76.9668859148789,3,2,26,NaN,NaN,NaN,5071
38.958932543796,-76.9623482694404,8,2,26,NaN,NaN,NaN,5071
38.9622021672743,-76.9567567638449,3,2,26,NaN,NaN,NaN,5071
38.9607827698962,-76.9519623654166,3,2,26,NaN,NaN,NaN,5071
35.8737976285803,-76.7039513639091,3,1,26,NaN,NaN,NaN,5069
35.9488580689347,-76.703659544552,6,1,26,NaN,NaN,NaN,5069
35.8543267909029,-76.4050799020719,3,1,26,NaN,NaN,NaN,5069
36.0105733196121,-76.3839667079638,3,1,26,NaN,NaN,NaN,5069
36.021635129429,-76.4234238519882,3,1,26,NaN,NaN,NaN,5069
35.9888730800129,-76.6650022060628,6,1,26,NaN,NaN,NaN,5069
35.90455237595,-76.4317360691278,3,1,26,NaN,NaN,NaN,5069
35.9107962119374,-76.4909144324672,3,1,26,NaN,NaN,NaN,5069
35.9198853428352,-76.3918277394852,3,1,26,NaN,NaN,NaN,5069
35.8347030126577,-76.6994744587693,3,1,26,NaN,NaN,NaN,5069
35.8957515331629,-76.3643748652005,3,1,26,NaN,NaN,NaN,5069
36.0124777446931,-76.4081068550628,3,1,26,NaN,NaN,NaN,5069
35.8304445082217,-76.4426012984781,6,1,26,NaN,NaN,NaN,5069
36.0063679817564,-76.4684728229401,3,1,26,NaN,NaN,NaN,5069
38.387603020536,-75.4013515415186,3,1,26,NaN,NaN,NaN,5065
38.4001820383277,-75.3748223328711,6,1,26,NaN,NaN,NaN,5065
38.4022101360327,-75.4269378877833,3,1,26,NaN,NaN,NaN,5065
38.4037748398486,-75.44959596029,3,1,26,NaN,NaN,NaN,5065
38.4194686970989,-75.3333870703077,3,1,26,NaN,NaN,NaN,5065
38.3787791936698,-75.3738499298943,6,1,26,NaN,NaN,NaN,5065
38.4267022529169,-75.3784252369874,3,1,26,NaN,NaN,NaN,5065
38.3911764776445,-75.4329441668471,6,1,26,NaN,NaN,NaN,5065
38.407828012729,-75.4956112662493,3,1,26,NaN,NaN,NaN,5065
38.4104966898054,-75.4598508841742,3,1,26,NaN,NaN,NaN,5065
38.4025778119076,-75.4464485775664,3,1,26,NaN,NaN,NaN,5065
38.405256056838,-75.4942054559651,3,1,26,NaN,NaN,NaN,5065
38.3895235227763,-75.5040167726039,3,1,26,NaN,NaN,NaN,5065
38.3808287607486,-75.3880271558767,3,1,26,NaN,NaN,NaN,5065
37.6673220544502,-77.4280399990173,3,2,26,NaN,NaN,NaN,5058
37.6917036578778,-77.4157131400076,10,2,26,NaN,NaN,NaN,5058
37.6828606366193,-77.4219128170256,7,2,26,NaN,NaN,NaN,5058
37.6738803019114,-77.4367093090016,8,2,26,NaN,NaN,NaN,5058
38.616702172755,-75.3174858003669,3,1,26,NaN,NaN,NaN,5057
38.5408659792162,-75.47494474199,3,1,26,NaN,NaN,NaN,5057
38.5273852608437,-75.4756089995229,3,1,26,NaN,NaN,NaN,5057
38.5282028082124,-75.4417150432251,6,1,26,NaN,NaN,NaN,5057
38.5284734149435,-75.4503315783485,3,1,26,NaN,NaN,NaN,5057
38.5566129586371,-75.3458917610176,3,1,26,NaN,NaN,NaN,5057
38.6358794292091,-75.414893009864,3,1,26,NaN,NaN,NaN,5057
38.5944010271559,-75.4189474384,3,1,26,NaN,NaN,NaN,5057
38.5962077718616,-75.4547328603651,3,1,26,NaN,NaN,NaN,5057
38.6335553433466,-75.3449292398526,3,1,26,NaN,NaN,NaN,5057
38.5408533693946,-75.338099365336,3,1,26,NaN,NaN,NaN,5057
38.5608709427565,-75.3134517459859,3,1,26,NaN,NaN,NaN,5057
38.6004611950383,-75.2991346872164,3,1,26,NaN,NaN,NaN,5057
38.6500286861508,-75.4773992347048,3,1,26,NaN,NaN,NaN,5057
39.6128797277944,-75.6680674823032,6,1,26,NaN,NaN,NaN,5053
39.6286534333324,-75.6686818055678,3,1,26,NaN,NaN,NaN,5053
39.6058045175327,-75.6777378343292,3,1,26,NaN,NaN,NaN,5053
39.6065458518477,-75.6649737321319,6,1,26,NaN,NaN,NaN,5053
39.6085451165853,-75.6900229192945,3,1,26,NaN,NaN,NaN,5053
39.6165786829489,-75.693858748894,6,1,26,NaN,NaN,NaN,5053
39.6045784957744,-75.686286280516,3,1,26,NaN,NaN,NaN,5053
39.621118207691,-75.6934143922821,6,1,26,NaN,NaN,NaN,5053
39.6017442310214,-75.6637522114365,6,1,26,NaN,NaN,NaN,5053
39.5999596809601,-75.6642392977709,3,1,26,NaN,NaN,NaN,5053
39.6284026573067,-75.6650252822726,3,1,26,NaN,NaN,NaN,5053
39.6051920011167,-75.6880390787429,3,1,26,NaN,NaN,NaN,5053
39.610657661,-75.6917617805318,3,1,26,NaN,NaN,NaN,5053
39.6174574461563,-75.6763856198838,3,1,26,NaN,NaN,NaN,5053
37.4321448573897,-77.4770193352824,3,1,26,NaN,NaN,NaN,5053
37.4290478030172,-77.4951517403761,3,1,26,NaN,NaN,NaN,5053
37.4151118589218,-77.4973165787644,3,1,26,NaN,NaN,NaN,5053
37.4428950910484,-77.4936861581019,3,1,26,NaN,NaN,NaN,5053
37.4304620760019,-77.4708882281455,3,1,26,NaN,NaN,NaN,5053
37.4153739841937,-77.4845539822053,6,1,26,NaN,NaN,NaN,5053
37.4219119989372,-77.4924555270563,3,1,26,NaN,NaN,NaN,5053
37.4188337555498,-77.4736980205183,3,1,26,NaN,NaN,NaN,5053
37.4353943341443,-77.4812205750695,3,1,26,NaN,NaN,NaN,5053
37.4182235101017,-77.4828085501468,3,1,26,NaN,NaN,NaN,5053
37.425663987016,-77.5020785004866,3,1,26,NaN,NaN,NaN,5053
37.4390543385906,-77.4899510767257,3,1,26,NaN,NaN,NaN,5053
37.4189174281747,-77.4709206746993,3,1,26,NaN,NaN,NaN,5053
37.4186487796946,-77.4765260667525,3,1,26,NaN,NaN,NaN,5053
38.9121549809578,-77.0400577097069,20,4,26,NaN,NaN,NaN,5051
